published_fy,pref_code,pref_name,area_code,area_name,year,report_rate
R7,20,長野県,2004,上伊那,2022,1
R7,20,長野県,2004,上伊那,2023,1
R7,20,長野県,2004,上伊那,2024,1
R7,20,長野県,2004,上伊那,2025,1
R7,20,長野県,2005,飯伊,2015,1
R7,20,長野県,2005,飯伊,2018,0.9230769230769231
R7,20,長野県,2005,飯伊,2019,0.9230769230769231
R7,20,長野県,2005,飯伊,2020,1
R7,20,長野県,2005,飯伊,2021,1
R7,20,長野県,2005,飯伊,2022,1
R7,20,長野県,2005,飯伊,2023,1
R7,20,長野県,2005,飯伊,2024,1
R7,20,長野県,2005,飯伊,2025,1
R7,20,長野県,2006,木曽,2015,1
R7,20,長野県,2006,木曽,2018,1
R7,20,長野県,2006,木曽,2019,1
R7,20,長野県,2006,木曽,2020,1
R7,20,長野県,2006,木曽,2021,1
R7,20,長野県,2006,木曽,2022,1
R7,20,長野県,2006,木曽,2023,1
R7,20,長野県,2006,木曽,2024,1
R7,20,長野県,2006,木曽,2025,1
R7,20,長野県,2007,松本,2015,0.9
R7,20,長野県,2007,松本,2018,0.8611111111111112
R7,20,長野県,2007,松本,2019,0.8571428571428571
R7,20,長野県,2007,松本,2020,0.8611111111111112
R7,20,長野県,2007,松本,2021,0.9722222222222222
R7,20,長野県,2007,松本,2022,1
R7,20,長野県,2007,松本,2023,1
R7,20,長野県,2007,松本,2024,0.9705882352941176
R7,20,長野県,2007,松本,2025,0.9705882352941176
R7,20,長野県,2008,大北,2015,1
R7,20,長野県,2008,大北,2018,1
R7,20,長野県,2008,大北,2019,1
R7,20,長野県,2008,大北,2020,1
R7,20,長野県,2008,大北,2021,1
R7,20,長野県,2008,大北,2022,1
R7,20,長野県,2008,大北,2023,1
R7,20,長野県,2008,大北,2024,1
R7,20,長野県,2008,大北,2025,1
R7,20,長野県,2009,長野,2015,0.9807692307692307
R7,20,長野県,2009,長野,2018,0.9807692307692307
R7,20,長野県,2009,長野,2019,0.9607843137254902
R7,20,長野県,2009,長野,2020,1
R7,20,長野県,2009,長野,2021,1
R7,20,長野県,2009,長野,2022,1
R7,20,長野県,2009,長野,2023,1
R7,20,長野県,2009,長野,2024,1
R7,20,長野県,2009,長野,2025,1
R7,20,長野県,2010,北信,2015,1
R7,20,長野県,2010,北信,2018,1
R7,20,長野県,2010,北信,2019,1
R7,20,長野県,2010,北信,2020,1
R7,20,長野県,2010,北信,2021,1
R7,20,長野県,2010,北信,2022,1
R7,20,長野県,2010,北信,2023,1
R7,20,長野県,2010,北信,2024,1
R7,20,長野県,2010,北信,2025,1
R7,21,岐阜県,2101,岐阜,2015,0.9716981132075472
R7,21,岐阜県,2101,岐阜,2018,0.99
R7,21,岐阜県,2101,岐阜,2019,0.9693877551020408
R7,21,岐阜県,2101,岐阜,2020,0.9278350515463918
R7,21,岐阜県,2101,岐阜,2021,0.9587628865979382
R7,21,岐阜県,2101,岐阜,2022,0.9782608695652174
R7,21,岐阜県,2101,岐阜,2023,1
R7,21,岐阜県,2101,岐阜,2024,0.9655172413793104
R7,21,岐阜県,2101,岐阜,2025,0.9655172413793104
R7,21,岐阜県,2102,西濃,2015,1
R7,21,岐阜県,2102,西濃,2018,1
R7,21,岐阜県,2102,西濃,2019,0.9473684210526315
R7,21,岐阜県,2102,西濃,2020,0.9714285714285714
R7,21,岐阜県,2102,西濃,2021,1
R7,21,岐阜県,2102,西濃,2022,1
R7,21,岐阜県,2102,西濃,2023,1
R7,21,岐阜県,2102,西濃,2024,1
R7,21,岐阜県,2102,西濃,2025,1
R7,21,岐阜県,2103,中濃,2015,0.9714285714285714
R7,21,岐阜県,2103,中濃,2018,0.9428571428571428
R7,21,岐阜県,2103,中濃,2019,1
R7,21,岐阜県,2103,中濃,2020,0.9393939393939394
R7,21,岐阜県,2103,中濃,2021,0.9411764705882353
R7,21,岐阜県,2103,中濃,2022,0.9117647058823529
R7,21,岐阜県,2103,中濃,2023,1
R7,21,岐阜県,2103,中濃,2024,0.9375
R7,21,岐阜県,2103,中濃,2025,0.9375
R7,21,岐阜県,2104,東濃,2015,1
R7,21,岐阜県,2104,東濃,2018,1
R7,21,岐阜県,2104,東濃,2019,1
R7,21,岐阜県,2104,東濃,2020,1
R7,21,岐阜県,2104,東濃,2021,1
R7,21,岐阜県,2104,東濃,2022,1
R7,21,岐阜県,2104,東濃,2023,1
R7,21,岐阜県,2104,東濃,2024,1
R7,21,岐阜県,2104,東濃,2025,1
R7,21,岐阜県,2105,飛騨,2015,1
R7,21,岐阜県,2105,飛騨,2018,1
R7,21,岐阜県,2105,飛騨,2019,1
R7,21,岐阜県,2105,飛騨,2020,0.9285714285714286
R7,21,岐阜県,2105,飛騨,2021,0.9230769230769231
R7,21,岐阜県,2105,飛騨,2022,1
R7,21,岐阜県,2105,飛騨,2023,1
R7,21,岐阜県,2105,飛騨,2024,1
R7,21,岐阜県,2105,飛騨,2025,1
R7,22,静岡県,2201,賀茂,2015,0.9
R7,22,静岡県,2201,賀茂,2018,0.9
R7,22,静岡県,2201,賀茂,2019,1
R7,22,静岡県,2201,賀茂,2020,1
R7,22,静岡県,2201,賀茂,2021,1
R7,22,静岡県,2201,賀茂,2022,1
R7,22,静岡県,2201,賀茂,2023,1
R7,22,静岡県,2201,賀茂,2024,1
R7,22,静岡県,2201,賀茂,2025,1
R7,22,静岡県,2202,熱海伊東,2015,0.8947368421052632
R7,22,静岡県,2202,熱海伊東,2018,0.8333333333333334
R7,22,静岡県,2202,熱海伊東,2019,0.9444444444444444
R7,22,静岡県,2202,熱海伊東,2020,1
R7,22,静岡県,2202,熱海伊東,2021,1
R7,22,静岡県,2202,熱海伊東,2022,1
R7,22,静岡県,2202,熱海伊東,2023,1
R7,22,静岡県,2202,熱海伊東,2024,1
R7,22,静岡県,2202,熱海伊東,2025,1
R7,22,静岡県,2203,駿東田方,2015,0.9347826086956522
R7,22,静岡県,2203,駿東田方,2018,0.9659090909090909
R7,22,静岡県,2203,駿東田方,2019,0.9651162790697675
R7,22,静岡県,2203,駿東田方,2020,1
R7,22,静岡県,2203,駿東田方,2021,1
R7,22,静岡県,2203,駿東田方,2022,1
R7,22,静岡県,2203,駿東田方,2023,1
R7,22,静岡県,2203,駿東田方,2024,1
R7,22,静岡県,2203,駿東田方,2025,1
R7,22,静岡県,2204,富士,2015,0.926829268292683
R7,22,静岡県,2204,富士,2018,1
R7,22,静岡県,2204,富士,2019,1
R7,22,静岡県,2204,富士,2020,1
R7,22,静岡県,2204,富士,2021,1
R7,22,静岡県,2204,富士,2022,1
R7,22,静岡県,2204,富士,2023,1
R7,22,静岡県,2204,富士,2024,1
R7,22,静岡県,2204,富士,2025,1
R7,22,静岡県,2205,静岡,2015,0.9
R7,22,静岡県,2205,静岡,2018,0.9583333333333334
R7,22,静岡県,2205,静岡,2019,0.9534883720930233
R7,22,静岡県,2205,静岡,2020,1
R7,22,静岡県,2205,静岡,2021,1
R7,22,静岡県,2205,静岡,2022,1
R7,22,静岡県,2205,静岡,2023,1
R7,22,静岡県,2205,静岡,2024,1
R7,22,静岡県,2205,静岡,2025,1
R7,22,静岡県,2206,志太榛原,2015,0.9259259259259259
R7,22,静岡県,2206,志太榛原,2018,0.875
R7,22,静岡県,2206,志太榛原,2019,0.9583333333333334
R7,22,静岡県,2206,志太榛原,2020,1
R7,22,静岡県,2206,志太榛原,2021,1
R7,22,静岡県,2206,志太榛原,2022,1
R7,22,静岡県,2206,志太榛原,2023,1
R7,22,静岡県,2206,志太榛原,2024,1
R7,22,静岡県,2206,志太榛原,2025,1
R7,22,静岡県,2207,中東遠,2015,0.9666666666666667
R7,22,静岡県,2207,中東遠,2018,0.9333333333333333
R7,22,静岡県,2207,中東遠,2019,0.9655172413793104
R7,22,静岡県,2207,中東遠,2020,1
R7,22,静岡県,2207,中東遠,2021,1
R7,22,静岡県,2207,中東遠,2022,1
R7,22,静岡県,2207,中東遠,2023,1
R7,22,静岡県,2207,中東遠,2024,1
R7,22,静岡県,2207,中東遠,2025,1
R7,22,静岡県,2208,西部,2015,0.9726027397260274
R7,22,静岡県,2208,西部,2018,0.9285714285714286
R7,22,静岡県,2208,西部,2019,0.984375
R7,22,静岡県,2208,西部,2020,1
R7,22,静岡県,2208,西部,2021,1
R7,22,静岡県,2208,西部,2022,1
R7,22,静岡県,2208,西部,2023,1
R7,22,静岡県,2208,西部,2024,1
R7,22,静岡県,2208,西部,2025,1
R7,23,愛知県,2302,海部,2015,0.8888888888888888
R7,23,愛知県,2302,海部,2018,1
R7,23,愛知県,2302,海部,2019,1
R7,23,愛知県,2302,海部,2020,1
R7,23,愛知県,2302,海部,2021,1
R7,23,愛知県,2302,海部,2022,1
R7,23,愛知県,2302,海部,2023,1
R7,23,愛知県,2302,海部,2024,1
R7,23,愛知県,2302,海部,2025,1
R7,23,愛知県,2304,尾張東部,2015,0.9230769230769231
R7,23,愛知県,2304,尾張東部,2018,1
R7,23,愛知県,2304,尾張東部,2019,1
R7,23,愛知県,2304,尾張東部,2020,1
R7,23,愛知県,2304,尾張東部,2021,1
R7,23,愛知県,2304,尾張東部,2022,1
R7,23,愛知県,2304,尾張東部,2023,1
R7,23,愛知県,2304,尾張東部,2024,1
R7,23,愛知県,2304,尾張東部,2025,1
R7,23,愛知県,2305,尾張西部,2015,0.9787234042553191
R7,23,愛知県,2305,尾張西部,2018,1
R7,23,愛知県,2305,尾張西部,2019,1
R7,23,愛知県,2305,尾張西部,2020,1
R7,23,愛知県,2305,尾張西部,2021,1
R7,23,愛知県,2305,尾張西部,2022,1
R7,23,愛知県,2305,尾張西部,2023,1
R7,23,愛知県,2305,尾張西部,2024,1
R7,23,愛知県,2305,尾張西部,2025,1
R7,23,愛知県,2306,尾張北部,2015,0.9682539682539683
R7,23,愛知県,2306,尾張北部,2018,1
R7,23,愛知県,2306,尾張北部,2019,1
R7,23,愛知県,2306,尾張北部,2020,1
R7,23,愛知県,2306,尾張北部,2021,1
R7,23,愛知県,2306,尾張北部,2022,1
R7,23,愛知県,2306,尾張北部,2023,1
R7,23,愛知県,2306,尾張北部,2024,1
R7,23,愛知県,2306,尾張北部,2025,1
R7,23,愛知県,2307,知多半島,2015,1
R7,23,愛知県,2307,知多半島,2018,1
R7,23,愛知県,2307,知多半島,2019,1
R7,23,愛知県,2307,知多半島,2020,1
R7,23,愛知県,2307,知多半島,2021,1
R7,23,愛知県,2307,知多半島,2022,1
R7,23,愛知県,2307,知多半島,2023,1
R7,23,愛知県,2307,知多半島,2024,1
R7,23,愛知県,2307,知多半島,2025,1
R7,23,愛知県,2308,西三河北部,2015,0.9285714285714286
R7,23,愛知県,2308,西三河北部,2018,1
R7,23,愛知県,2308,西三河北部,2019,1
R7,23,愛知県,2308,西三河北部,2020,1
R7,23,愛知県,2308,西三河北部,2021,1
R7,23,愛知県,2308,西三河北部,2022,1
R7,23,愛知県,2308,西三河北部,2023,1
R7,23,愛知県,2308,西三河北部,2024,1
R7,23,愛知県,2308,西三河北部,2025,1
R7,23,愛知県,2309,西三河南部西,2015,0.9772727272727273
R7,23,愛知県,2309,西三河南部西,2018,1
R7,23,愛知県,2309,西三河南部西,2019,1
R7,23,愛知県,2309,西三河南部西,2020,1
R7,23,愛知県,2309,西三河南部西,2021,1
R7,23,愛知県,2309,西三河南部西,2022,1
R7,23,愛知県,2309,西三河南部西,2023,1
R7,23,愛知県,2309,西三河南部西,2024,1
R7,23,愛知県,2309,西三河南部西,2025,1
R7,23,愛知県,2310,西三河南部東,2015,1
R7,23,愛知県,2310,西三河南部東,2018,1
R7,23,愛知県,2310,西三河南部東,2019,1
R7,23,愛知県,2310,西三河南部東,2020,1
R7,23,愛知県,2310,西三河南部東,2021,1
R7,23,愛知県,2310,西三河南部東,2022,1
R7,23,愛知県,2310,西三河南部東,2023,1
R7,23,愛知県,2310,西三河南部東,2024,1
R7,23,愛知県,2310,西三河南部東,2025,1
R7,23,愛知県,2311,東三河北部,2015,0.9090909090909091
R7,23,愛知県,2311,東三河北部,2018,1
R7,23,愛知県,2311,東三河北部,2019,1
R7,23,愛知県,2311,東三河北部,2020,1
R7,23,愛知県,2311,東三河北部,2021,1
R7,23,愛知県,2311,東三河北部,2022,1
R7,23,愛知県,2311,東三河北部,2023,1
R7,23,愛知県,2311,東三河北部,2024,1
R7,23,愛知県,2311,東三河北部,2025,1
R7,23,愛知県,2312,東三河南部,2015,1
R7,23,愛知県,2312,東三河南部,2018,1
R7,23,愛知県,2312,東三河南部,2019,1
R7,23,愛知県,2312,東三河南部,2020,1
R7,23,愛知県,2312,東三河南部,2021,1
R7,23,愛知県,2312,東三河南部,2022,1
R7,23,愛知県,2312,東三河南部,2023,1
R7,23,愛知県,2312,東三河南部,2024,1
R7,23,愛知県,2312,東三河南部,2025,1
R7,23,愛知県,2313,名古屋・尾張中部,2015,0.9728506787330317
R7,23,愛知県,2313,名古屋・尾張中部,2018,1
R7,23,愛知県,2313,名古屋・尾張中部,2019,1
R7,23,愛知県,2313,名古屋・尾張中部,2020,1
R7,23,愛知県,2313,名古屋・尾張中部,2021,1
R7,23,愛知県,2313,名古屋・尾張中部,2022,1
R7,23,愛知県,2313,名古屋・尾張中部,2023,1
R7,23,愛知県,2313,名古屋・尾張中部,2024,1
R7,23,愛知県,2313,名古屋・尾張中部,2025,1
R7,24,三重県,2405,桑員,2015,1
R7,24,三重県,2405,桑員,2018,1
R7,24,三重県,2405,桑員,2019,1
R7,24,三重県,2405,桑員,2020,0.8571428571428571
R7,24,三重県,2405,桑員,2021,1
R7,24,三重県,2405,桑員,2022,1
R7,24,三重県,2405,桑員,2023,1
R7,24,三重県,2405,桑員,2024,1
R7,24,三重県,2405,桑員,2025,1
R7,24,三重県,2406,三泗,2015,0.8928571428571429
R7,24,三重県,2406,三泗,2018,1
R7,24,三重県,2406,三泗,2019,1
R7,24,三重県,2406,三泗,2020,0.8636363636363636
R7,24,三重県,2406,三泗,2021,1
R7,24,三重県,2406,三泗,2022,1
R7,24,三重県,2406,三泗,2023,0.9523809523809523
R7,24,三重県,2406,三泗,2024,1
R7,24,三重県,2406,三泗,2025,1
R7,24,三重県,2407,鈴亀,2015,0.9166666666666666
R7,24,三重県,2407,鈴亀,2018,0.9565217391304348
R7,24,三重県,2407,鈴亀,2019,1
R7,24,三重県,2407,鈴亀,2020,0.9545454545454546
R7,24,三重県,2407,鈴亀,2021,1
R7,24,三重県,2407,鈴亀,2022,1
R7,24,三重県,2407,鈴亀,2023,1
R7,24,三重県,2407,鈴亀,2024,1
R7,24,三重県,2407,鈴亀,2025,1
R7,24,三重県,2408,津,2015,0.9354838709677419
R7,24,三重県,2408,津,2018,0.9655172413793104
R7,24,三重県,2408,津,2019,1
R7,24,三重県,2408,津,2020,0.9629629629629629
R7,24,三重県,2408,津,2021,1
R7,24,三重県,2408,津,2022,1
R7,24,三重県,2408,津,2023,1
R7,24,三重県,2408,津,2024,1
R7,24,三重県,2408,津,2025,1
R7,24,三重県,2409,伊賀,2015,0.8461538461538461
R7,24,三重県,2409,伊賀,2018,0.9166666666666666
R7,24,三重県,2409,伊賀,2019,1
R7,24,三重県,2409,伊賀,2020,0.9090909090909091
R7,24,三重県,2409,伊賀,2021,1
R7,24,三重県,2409,伊賀,2022,1
R7,24,三重県,2409,伊賀,2023,1
R7,24,三重県,2409,伊賀,2024,1
R7,24,三重県,2409,伊賀,2025,1
R7,24,三重県,2410,松阪,2015,0.9615384615384616
R7,24,三重県,2410,松阪,2018,0.88
R7,24,三重県,2410,松阪,2019,1
R7,24,三重県,2410,松阪,2020,0.8636363636363636
R7,24,三重県,2410,松阪,2021,1
R7,24,三重県,2410,松阪,2022,1
R7,24,三重県,2410,松阪,2023,1
R7,24,三重県,2410,松阪,2024,1
R7,24,三重県,2410,松阪,2025,1
R7,24,三重県,2411,伊勢志摩,2015,1
R7,24,三重県,2411,伊勢志摩,2018,1
R7,24,三重県,2411,伊勢志摩,2019,1
R7,24,三重県,2411,伊勢志摩,2020,1
R7,24,三重県,2411,伊勢志摩,2021,1
R7,24,三重県,2411,伊勢志摩,2022,1
R7,24,三重県,2411,伊勢志摩,2023,1
R7,24,三重県,2411,伊勢志摩,2024,1
R7,24,三重県,2411,伊勢志摩,2025,1
R7,24,三重県,2412,東紀州,2015,0.8333333333333334
R7,24,三重県,2412,東紀州,2018,1
R7,24,三重県,2412,東紀州,2019,1
R7,24,三重県,2412,東紀州,2020,1
R7,24,三重県,2412,東紀州,2021,1
R7,24,三重県,2412,東紀州,2022,1
R7,24,三重県,2412,東紀州,2023,1
R7,24,三重県,2412,東紀州,2024,1
R7,24,三重県,2412,東紀州,2025,1
R7,25,滋賀県,2501,大津,2015,0.9629629629629629
R7,25,滋賀県,2501,大津,2018,0.9565217391304348
R7,25,滋賀県,2501,大津,2019,1
R7,25,滋賀県,2501,大津,2020,0.9565217391304348
R7,25,滋賀県,2501,大津,2021,1
R7,25,滋賀県,2501,大津,2022,0.9583333333333334
R7,25,滋賀県,2501,大津,2023,0.9565217391304348
R7,25,滋賀県,2501,大津,2024,1
R7,25,滋賀県,2501,大津,2025,1
R7,25,滋賀県,2502,湖南,2015,0.96
R7,25,滋賀県,2502,湖南,2018,1
R7,25,滋賀県,2502,湖南,2019,0.9565217391304348
R7,25,滋賀県,2502,湖南,2020,0.9047619047619048
R7,25,滋賀県,2502,湖南,2021,1
R7,25,滋賀県,2502,湖南,2022,0.9545454545454546
R7,25,滋賀県,2502,湖南,2023,1
R7,25,滋賀県,2502,湖南,2024,1
R7,25,滋賀県,2502,湖南,2025,1
R7,25,滋賀県,2503,甲賀,2015,0.8888888888888888
R7,25,滋賀県,2503,甲賀,2018,1
R7,25,滋賀県,2503,甲賀,2019,1
R7,25,滋賀県,2503,甲賀,2020,0.9
R7,25,滋賀県,2503,甲賀,2021,1
R7,25,滋賀県,2503,甲賀,2022,1
R7,25,滋賀県,2503,甲賀,2023,0.8888888888888888
R7,25,滋賀県,2503,甲賀,2024,1
R7,25,滋賀県,2503,甲賀,2025,1
R7,25,滋賀県,2504,東近江,2015,1
R7,25,滋賀県,2504,東近江,2018,1
R7,25,滋賀県,2504,東近江,2019,1
R7,25,滋賀県,2504,東近江,2020,0.9375
R7,25,滋賀県,2504,東近江,2021,0.875
R7,25,滋賀県,2504,東近江,2022,1
R7,25,滋賀県,2504,東近江,2023,1
R7,25,滋賀県,2504,東近江,2024,1
R7,25,滋賀県,2504,東近江,2025,1
R7,25,滋賀県,2505,湖東,2015,1
R7,25,滋賀県,2505,湖東,2018,0.8333333333333334
R7,25,滋賀県,2505,湖東,2019,1
R7,25,滋賀県,2505,湖東,2020,1
R7,25,滋賀県,2505,湖東,2021,1
R7,25,滋賀県,2505,湖東,2022,1
R7,25,滋賀県,2505,湖東,2023,1
R7,25,滋賀県,2505,湖東,2024,1
R7,25,滋賀県,2505,湖東,2025,1
R7,25,滋賀県,2506,湖北,2015,1
R7,25,滋賀県,2506,湖北,2018,1
R7,25,滋賀県,2506,湖北,2019,1
R7,25,滋賀県,2506,湖北,2020,1
R7,25,滋賀県,2506,湖北,2021,1
R7,25,滋賀県,2506,湖北,2022,1
R7,25,滋賀県,2506,湖北,2023,1
R7,25,滋賀県,2506,湖北,2024,1
R7,25,滋賀県,2506,湖北,2025,1
R7,25,滋賀県,2507,湖西,2015,1
R7,25,滋賀県,2507,湖西,2018,1
R7,25,滋賀県,2507,湖西,2019,1
R7,25,滋賀県,2507,湖西,2020,0.6666666666666666
R7,25,滋賀県,2507,湖西,2021,1
R7,25,滋賀県,2507,湖西,2022,1
R7,25,滋賀県,2507,湖西,2023,1
R7,25,滋賀県,2507,湖西,2024,1
R7,25,滋賀県,2507,湖西,2025,1
R7,26,京都府,2601,丹後,2015,1
R7,26,京都府,2601,丹後,2018,1
R7,26,京都府,2601,丹後,2019,1
R7,26,京都府,2601,丹後,2020,1
R7,26,京都府,2601,丹後,2021,1
R7,26,京都府,2601,丹後,2022,1
R7,26,京都府,2601,丹後,2023,1
R7,26,京都府,2601,丹後,2024,1
R7,26,京都府,2601,丹後,2025,1
R7,26,京都府,2602,中丹,2015,0.875
R7,26,京都府,2602,中丹,2018,0.9130434782608695
R7,26,京都府,2602,中丹,2019,0.9545454545454546
R7,26,京都府,2602,中丹,2020,0.9545454545454546
R7,26,京都府,2602,中丹,2021,0.9545454545454546
R7,26,京都府,2602,中丹,2022,0.9545454545454546
R7,26,京都府,2602,中丹,2023,0.9545454545454546
R7,26,京都府,2602,中丹,2024,0.9047619047619048
R7,26,京都府,2602,中丹,2025,0.9047619047619048
R7,26,京都府,2603,南丹,2015,0.8125
R7,26,京都府,2603,南丹,2018,1
R7,26,京都府,2603,南丹,2019,0.9333333333333333
R7,26,京都府,2603,南丹,2020,0.8666666666666667
R7,26,京都府,2603,南丹,2021,0.9285714285714286
R7,26,京都府,2603,南丹,2022,0.9285714285714286
R7,26,京都府,2603,南丹,2023,0.9285714285714286
R7,26,京都府,2603,南丹,2024,1
R7,26,京都府,2603,南丹,2025,1
R7,26,京都府,2604,京都・乙訓,2015,0.8987341772151899
R7,26,京都府,2604,京都・乙訓,2018,0.951048951048951
R7,26,京都府,2604,京都・乙訓,2019,0.9142857142857143
R7,26,京都府,2604,京都・乙訓,2020,0.9411764705882353
R7,26,京都府,2604,京都・乙訓,2021,0.9328358208955224
R7,26,京都府,2604,京都・乙訓,2022,0.9318181818181818
R7,26,京都府,2604,京都・乙訓,2023,0.9473684210526315
R7,26,京都府,2604,京都・乙訓,2024,0.952755905511811
R7,26,京都府,2604,京都・乙訓,2025,0.952755905511811
R7,26,京都府,2605,山城北,2015,0.9032258064516129
R7,26,京都府,2605,山城北,2018,0.9655172413793104
R7,26,京都府,2605,山城北,2019,0.9310344827586207
R7,26,京都府,2605,山城北,2020,0.9666666666666667
R7,26,京都府,2605,山城北,2021,0.9333333333333333
R7,26,京都府,2605,山城北,2022,0.9
R7,26,京都府,2605,山城北,2023,0.9333333333333333
R7,26,京都府,2605,山城北,2024,0.9354838709677419
R7,26,京都府,2605,山城北,2025,0.9354838709677419
R7,26,京都府,2606,山城南,2015,1
R7,26,京都府,2606,山城南,2018,1
R7,26,京都府,2606,山城南,2019,1
R7,26,京都府,2606,山城南,2020,1
R7,26,京都府,2606,山城南,2021,1
R7,26,京都府,2606,山城南,2022,1
R7,26,京都府,2606,山城南,2023,1
R7,26,京都府,2606,山城南,2024,1
R7,26,京都府,2606,山城南,2025,1
R7,27,大阪府,2701,豊能,2015,0.9242424242424242
R7,27,大阪府,2701,豊能,2018,1
R7,27,大阪府,2701,豊能,2019,0.9824561403508771
R7,27,大阪府,2701,豊能,2020,0.9473684210526315
R7,27,大阪府,2701,豊能,2021,0.9298245614035088
R7,27,大阪府,2701,豊能,2022,0.8947368421052632
R7,27,大阪府,2701,豊能,2023,1
R7,27,大阪府,2701,豊能,2024,0.9811320754716981
R7,27,大阪府,2701,豊能,2025,0.9811320754716981
R7,27,大阪府,2702,三島,2015,0.9636363636363636
R7,27,大阪府,2702,三島,2018,0.9807692307692307
R7,27,大阪府,2702,三島,2019,0.9433962264150944
R7,27,大阪府,2702,三島,2020,0.9375
R7,27,大阪府,2702,三島,2021,0.9333333333333333
R7,27,大阪府,2702,三島,2022,0.9761904761904762
R7,27,大阪府,2702,三島,2023,0.9767441860465116
R7,27,大阪府,2702,三島,2024,1
R7,27,大阪府,2702,三島,2025,1
R7,27,大阪府,2703,北河内,2015,0.8969072164948454
R7,27,大阪府,2703,北河内,2018,1
R7,27,大阪府,2703,北河内,2019,1
R7,27,大阪府,2703,北河内,2020,0.9775280898876404
R7,27,大阪府,2703,北河内,2021,0.9886363636363636
R7,27,大阪府,2703,北河内,2022,0.9523809523809523
R7,27,大阪府,2703,北河内,2023,0.9876543209876543
R7,27,大阪府,2703,北河内,2024,0.9864864864864865
R7,27,大阪府,2703,北河内,2025,0.9864864864864865
R7,27,大阪府,2704,中河内,2015,1
R7,27,大阪府,2704,中河内,2018,0.9803921568627451
R7,27,大阪府,2704,中河内,2019,0.9565217391304348
R7,27,大阪府,2704,中河内,2020,0.9361702127659575
R7,27,大阪府,2704,中河内,2021,0.9361702127659575
R7,27,大阪府,2704,中河内,2022,0.8936170212765957
R7,27,大阪府,2704,中河内,2023,0.9782608695652174
R7,27,大阪府,2704,中河内,2024,0.9545454545454546
R7,27,大阪府,2704,中河内,2025,0.9545454545454546
R7,27,大阪府,2705,南河内,2015,0.9565217391304348
R7,27,大阪府,2705,南河内,2018,1
R7,27,大阪府,2705,南河内,2019,1
R7,27,大阪府,2705,南河内,2020,1
R7,27,大阪府,2705,南河内,2021,1
R7,27,大阪府,2705,南河内,2022,1
R7,27,大阪府,2705,南河内,2023,1
R7,27,大阪府,2705,南河内,2024,0.9767441860465116
R7,27,大阪府,2705,南河内,2025,0.9767441860465116
R7,27,大阪府,2706,堺市,2015,0.859375
R7,27,大阪府,2706,堺市,2018,0.9523809523809523
R7,27,大阪府,2706,堺市,2019,0.9354838709677419
R7,27,大阪府,2706,堺市,2020,0.9193548387096774
R7,27,大阪府,2706,堺市,2021,0.9333333333333333
R7,27,大阪府,2706,堺市,2022,0.9152542372881356
R7,27,大阪府,2706,堺市,2023,0.9642857142857143
R7,27,大阪府,2706,堺市,2024,0.9629629629629629
R7,27,大阪府,2706,堺市,2025,0.9629629629629629
R7,27,大阪府,2707,泉州,2015,0.9156626506024096
R7,27,大阪府,2707,泉州,2018,1
R7,27,大阪府,2707,泉州,2019,1
R7,27,大阪府,2707,泉州,2020,0.9875
R7,27,大阪府,2707,泉州,2021,1
R7,27,大阪府,2707,泉州,2022,0.9736842105263158
R7,27,大阪府,2707,泉州,2023,1
R7,27,大阪府,2707,泉州,2024,1
R7,27,大阪府,2707,泉州,2025,1
R7,27,大阪府,2708,大阪市,2015,0.91796875
R7,27,大阪府,2708,大阪市,2018,0.9835390946502057
R7,27,大阪府,2708,大阪市,2019,0.9625
R7,27,大阪府,2708,大阪市,2020,0.9631147540983607
R7,27,大阪府,2708,大阪市,2021,0.9377593360995851
R7,27,大阪府,2708,大阪市,2022,0.9156118143459916
R7,27,大阪府,2708,大阪市,2023,0.9620253164556962
R7,27,大阪府,2708,大阪市,2024,0.9234042553191489
R7,27,大阪府,2708,大阪市,2025,0.9234042553191489
R7,28,兵庫県,2801,神戸,2015,0.8782051282051282
R7,28,兵庫県,2801,神戸,2018,0.9084967320261438
R7,28,兵庫県,2801,神戸,2019,0.9533333333333334
R7,28,兵庫県,2801,神戸,2020,0.958041958041958
R7,28,兵庫県,2801,神戸,2021,0.9513888888888888
R7,28,兵庫県,2801,神戸,2022,0.8819444444444444
R7,28,兵庫県,2801,神戸,2023,0.9645390070921985
R7,28,兵庫県,2801,神戸,2024,0.9777777777777777
R7,28,兵庫県,2801,神戸,2025,0.9777777777777777
R7,28,兵庫県,2804,東播磨,2015,0.9264705882352942
R7,28,兵庫県,2804,東播磨,2018,0.921875
R7,28,兵庫県,2804,東播磨,2019,0.984375
R7,28,兵庫県,2804,東播磨,2020,0.9375
R7,28,兵庫県,2804,東播磨,2021,1
R7,28,兵庫県,2804,東播磨,2022,0.9180327868852459
R7,28,兵庫県,2804,東播磨,2023,0.9649122807017544
R7,28,兵庫県,2804,東播磨,2024,1
R7,28,兵庫県,2804,東播磨,2025,1
R7,28,兵庫県,2805,北播磨,2015,0.9333333333333333
R7,28,兵庫県,2805,北播磨,2018,0.9333333333333333
R7,28,兵庫県,2805,北播磨,2019,0.9642857142857143
R7,28,兵庫県,2805,北播磨,2020,0.9259259259259259
R7,28,兵庫県,2805,北播磨,2021,0.9259259259259259
R7,28,兵庫県,2805,北播磨,2022,0.9629629629629629
R7,28,兵庫県,2805,北播磨,2023,0.9629629629629629
